,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node
68471,68471,10,1000,10000,50.0,370,e8efa65aa22dff1e98ff15d7,0,fcfe57a39e2d3046d66e2ba18b283d03,MISC,5,816.0,716.0,686.0,5275.162420382166,2387.6296296296296,1,4070000,0,0,-1,"[1000, 10000]",
68513,68513,1,200,2400,4.0,33933,8ccb9c9fe88b53537e096dd9,0,2067160ef511ddb6e650377024324bc2,MISC,7,7180.0,41921.0,40934.0,1975.2819939932187,1470.2898442789435,1,88225800,0,0,-1,"[200, 2400]",
68833,68833,26,400,4800,8.0,63032,0e113fe8f6b4153745d87b60,0,75c2dc54b5932190e2f72eee824e50d5,MISC,12,1441.0,51837.5,53299.0,2075.487452732898,1731.6819484240689,1,327766400,0,0,-1,"[400, 4800]",
68993,68993,5,50,600,1.0,2843,d894fd1af131ed7a296716b5,0,4e13515b3ef4e115ba85c42db63965f4,MISC,13,345.0,4423.0,4426.0,7914.727272727273,995.821870701513,1,1847950,0,0,-1,"[50, 600]",
69022,69022,5,50,600,1.0,2794,d894fd1af131ed7a296716b5,0,c2e5240f26bac8516f9078286e809d3e,MISC,13,345.0,4205.0,4205.0,7914.727272727273,995.821870701513,1,1816100,0,0,-1,"[50, 600]",
69027,69027,5,50,600,1.0,2831,d894fd1af131ed7a296716b5,0,f78a560b0c6b92132e64cf88ca6ebb22,MISC,6,345.0,4158.0,4288.0,7914.727272727273,995.821870701513,1,1840150,0,0,-1,"[50, 600]",
69028,69028,7,50,600,1.0,293,4338499d3c24cc35be17b44c,0,0d3ac13f23bf9851786ae7402a94c462,MISC,8,436.0,256.0,258.0,3987.3481058112393,2143.128573005187,1,190450,0,0,-1,"[50, 600]",
69035,69035,5,50,600,1.0,3171,d894fd1af131ed7a296716b5,0,1ced7abcd91e0c827ea133d59d878003,MISC,5,345.0,4162.5,4320.5,7914.727272727273,995.821870701513,1,2061150,0,0,-1,"[50, 600]",
69082,69082,5,50,600,1.0,2798,d894fd1af131ed7a296716b5,0,258a20bdb482bbe404175e55b3c37d4a,MISC,24,345.0,4099.0,4647.0,7914.727272727273,995.821870701513,1,1818700,0,0,-1,"[50, 600]",
69087,69087,5,50,600,1.0,2692,d894fd1af131ed7a296716b5,0,e522a6d74bdbee205bb81013a6e6fdd7,MISC,12,345.0,4036.5,4119.0,7914.727272727273,995.821870701513,1,1749800,0,0,-1,"[50, 600]",
69095,69095,5,50,600,1.0,2731,d894fd1af131ed7a296716b5,0,be1dc4aad6f9a5f8764c3193ab09716a,MISC,39,345.0,4010.5,4064.5,7914.727272727273,995.821870701513,1,1775150,0,0,-1,"[50, 600]",
69098,69098,5,50,600,1.0,2885,d894fd1af131ed7a296716b5,0,2a69ab560aa4e00fd6853ee79cc40f76,MISC,12,345.0,4058.0,4088.5,7914.727272727273,995.821870701513,1,1875250,0,0,-1,"[50, 600]",
69452,69452,7,50,600,1.0,227,4338499d3c24cc35be17b44c,0,e55af85d28b7276b2ceb0fc80f441e4c,MISC,12,436.0,260.0,261.0,3987.3481058112393,2143.128573005187,1,147550,0,0,-1,"[50, 600]",
69488,69488,0,500,6000,10.0,18939,fdca1b26347a096dc8cd73ec,0,b5a910974481d20ea9f7d845ef297d33,MISC,4,937.0,20245.0,20308.0,2724.4435767195764,1338.1471555267144,1,123103500,0,0,-1,"[500, 6000]",
69543,69543,16,200,2400,4.0,61,28dbedeb830a7a6ebc9dcdb7,0,9431ebf1b12d2258d7ae303af1b96ce2,T4,4,294.0,175.5,175.5,4576.53125,977.1555555555556,1,158600,0,0,-1,"[200, 2400]",
69729,69729,7,50,600,1.0,235,4338499d3c24cc35be17b44c,0,679a05b50cc5db352d99d8be94c01a03,MISC,9,436.0,273.0,270.5,3987.3481058112393,2143.128573005187,1,152750,0,0,-1,"[50, 600]",
69758,69758,10,50,600,1.0,36,e8efa65aa22dff1e98ff15d7,0,e110cbb353b36880c48d5f2a4e1dd4d9,MISC,13,816.0,33.0,33.0,5275.162420382166,2387.6296296296296,1,23400,0,0,-1,"[50, 600]",
69982,69982,5,50,600,1.0,12604,d894fd1af131ed7a296716b5,0,97c26eb67b1c69f7b7edc91fc6dd0e1c,MISC,6,345.0,13542.0,13493.0,7914.727272727273,995.821870701513,1,8192600,0,0,-1,"[50, 600]",
69993,69993,5,50,600,1.0,13040,d894fd1af131ed7a296716b5,0,75abf85ab960587d858421654ec90c80,MISC,11,345.0,13479.0,13361.5,7914.727272727273,995.821870701513,1,8476000,0,0,-1,"[50, 600]",
70008,70008,5,50,600,1.0,12969,d894fd1af131ed7a296716b5,0,240c2b10847549bad6682b66d634fafe,MISC,12,345.0,13503.0,13475.0,7914.727272727273,995.821870701513,1,8429850,0,0,-1,"[50, 600]",
70019,70019,5,50,600,1.0,7739,d894fd1af131ed7a296716b5,0,61ae7574e4c8f20bbe01c88e0422ec77,MISC,48,345.0,3982.5,5210.0,7914.727272727273,995.821870701513,1,5030350,0,0,-1,"[50, 600]",
70028,70028,5,50,600,1.0,1156,d894fd1af131ed7a296716b5,0,b03322d9952b26b2619890616496e3f9,MISC,47,345.0,697.0,904.5,7914.727272727273,995.821870701513,1,751400,0,0,-1,"[50, 600]",
70029,70029,5,50,600,1.0,9421,d894fd1af131ed7a296716b5,0,7d26bb46d6dfa8069e728e0dd284b2d9,MISC,47,345.0,4889.5,5678.5,7914.727272727273,995.821870701513,1,6123650,0,0,-1,"[50, 600]",
70058,70058,5,50,600,1.0,12691,d894fd1af131ed7a296716b5,0,cd7378e9a2f0210ede05013b326d98f7,P100,10,345.0,13502.0,13168.5,11948.910096818809,7097.918699186992,1,8249150,0,0,-1,"[50, 600]",
70145,70145,5,50,600,1.0,12353,d894fd1af131ed7a296716b5,0,390905576681272990b2e18ad36f42c7,MISC,14,345.0,13778.0,13611.0,7914.727272727273,995.821870701513,1,8029450,0,0,-1,"[50, 600]",
70148,70148,5,50,600,1.0,11329,d894fd1af131ed7a296716b5,0,1f399ab6dd78955c577aa36048ccfd4b,MISC,40,345.0,13857.0,13554.0,7914.727272727273,995.821870701513,1,7363850,0,0,-1,"[50, 600]",
70363,70363,43,300,4500,3.0,2272,ea9262d894a82837bafdd72d,0,3e45661f77aa718cc00f2f7806be78c7,MISC,109,2080.0,2080.0,2080.0,1300.2504522840345,471.00230380014534,1,10905600,0,0,-1,"[300, 4500]",
70572,70572,5,50,600,1.0,4774,d894fd1af131ed7a296716b5,0,0d6ffece5564a536d57808532f1f7474,MISC,13,345.0,6337.0,5934.0,7914.727272727273,995.821870701513,1,3103100,0,0,-1,"[50, 600]",
70585,70585,5,50,600,1.0,4825,d894fd1af131ed7a296716b5,0,04f7b9d1d81eddbe277211f6e0c58f33,MISC,9,345.0,3928.0,3195.0,7914.727272727273,995.821870701513,1,3136250,0,0,-1,"[50, 600]",
71094,71094,16,100,1200,2.0,106,28dbedeb830a7a6ebc9dcdb7,0,a5186ed854ec5a5930793c9a75f380e4,T4,4,294.0,107.0,107.0,4576.53125,977.1555555555556,1,137800,0,0,-1,"[100, 1200]",
71935,71935,0,50,600,1.0,205,fdca1b26347a096dc8cd73ec,0,118e397060d7882bbfcdf53d3a207cac,MISC,11,937.0,215.0,185.0,2724.4435767195764,1338.1471555267144,1,133250,0,0,-1,"[50, 600]",
71970,71970,0,50,600,1.0,836,fdca1b26347a096dc8cd73ec,0,3b1248187cb9c9227c9e49da48b69f7c,MISC,6,937.0,810.0,765.0,2724.4435767195764,1338.1471555267144,1,543400,0,0,-1,"[50, 600]",
72059,72059,44,50,600,1.0,470,d31da220e964fb2f1ace98f6,0,3f3e4445c09d0c46ae4782fde94a92f1,MISC,4,1167.5,1526.0,1578.0,3191.56338028169,2719.064516129032,1,305500,0,0,-1,"[50, 600]",
72700,72700,5,50,600,1.0,2803,d894fd1af131ed7a296716b5,0,61ae7574e4c8f20bbe01c88e0422ec77,MISC,35,345.0,3982.5,5210.0,7914.727272727273,995.821870701513,1,1821950,0,0,-1,"[50, 600]",
72705,72705,5,50,600,1.0,3640,d894fd1af131ed7a296716b5,0,eb156156f7a8c81072d1578786b0cd98,MISC,43,345.0,3920.0,5003.0,7914.727272727273,995.821870701513,1,2366000,0,0,-1,"[50, 600]",
72714,72714,5,50,600,1.0,2384,d894fd1af131ed7a296716b5,0,ba374714a58eefc61be15531e5f0caeb,MISC,41,345.0,2507.0,3267.5,7914.727272727273,995.821870701513,1,1549600,0,0,-1,"[50, 600]",
72722,72722,5,50,600,1.0,411,d894fd1af131ed7a296716b5,0,b66fb88f400aae53727b1e650df028ce,MISC,37,345.0,727.0,969.0,7914.727272727273,995.821870701513,1,267150,0,0,-1,"[50, 600]",
73259,73259,2,500,6000,10.0,4356,1ccc18d7d13073b642b3a016,0,23ea1cc31c6c69d7ca2f700caa5163fd,T4,3,386.0,4337.0,4337.0,3003.4444444444453,945.6428571428572,1,28314000,0,0,-1,"[500, 6000]",
73300,73300,20,50,600,1.0,45,07a7440f33d2bfb59804064b,0,9d8291240012bbf0cae9b14e076ff939,T4,3,1205.5,46.0,46.0,2916.910652920962,2250.415735359857,1,29250,0,0,-1,"[50, 600]",
73398,73398,0,50,600,1.0,309,fdca1b26347a096dc8cd73ec,0,f44435bcd49a1b561e7cf37bfc424561,MISC,12,937.0,215.0,190.0,2724.4435767195764,1338.1471555267144,1,200850,0,0,-1,"[50, 600]",
73448,73448,5,50,600,1.0,32341,d894fd1af131ed7a296716b5,0,746ad57a0c51c92ea0c3488a7293bbe8,MISC,113,345.0,679.0,687.0,7914.727272727273,995.821870701513,1,21021650,0,0,-1,"[50, 600]",
73455,73455,5,50,600,1.0,2398,d894fd1af131ed7a296716b5,0,63cb7651921dd0140e25601efef7a370,MISC,111,345.0,1604.0,1602.5,7914.727272727273,995.821870701513,1,1558700,0,0,-1,"[50, 600]",
73461,73461,5,50,600,1.0,965,d894fd1af131ed7a296716b5,0,4c3551547005759436a45e54bf81f82c,MISC,107,345.0,286.0,284.5,7914.727272727273,995.821870701513,1,627250,0,0,-1,"[50, 600]",
73585,73585,7,50,600,1.0,289,4338499d3c24cc35be17b44c,0,de674a7939db014a90c8d2c0c3a7a822,MISC,12,436.0,272.0,272.0,3987.3481058112393,2143.128573005187,1,187850,0,0,-1,"[50, 600]",
73709,73709,5,50,600,1.0,2154,d894fd1af131ed7a296716b5,0,e532403d6fe7fa4e0571aad50e3243e0,MISC,7,345.0,1617.5,1617.5,7914.727272727273,995.821870701513,1,1400100,0,0,-1,"[50, 600]",
73712,73712,5,50,600,1.0,484,d894fd1af131ed7a296716b5,0,8a5d29987f876ad40b8f773536bb88c8,MISC,8,345.0,586.0,586.0,7914.727272727273,995.821870701513,1,314600,0,0,-1,"[50, 600]",
73714,73714,5,50,600,1.0,1751,d894fd1af131ed7a296716b5,0,083c0ebe5669ad72b3e2a07227b2ad45,MISC,7,345.0,1547.5,1599.0,7914.727272727273,995.821870701513,1,1138150,0,0,-1,"[50, 600]",
73732,73732,5,50,600,1.0,2546,d894fd1af131ed7a296716b5,0,4448b4e087c9eff9333080748295d209,MISC,12,345.0,4162.0,4221.0,7914.727272727273,995.821870701513,1,1654900,0,0,-1,"[50, 600]",
73751,73751,5,50,600,1.0,2662,d894fd1af131ed7a296716b5,0,2e2e109a336469dddff360fa0c293b50,MISC,11,345.0,4250.0,4390.0,7914.727272727273,995.821870701513,1,1730300,0,0,-1,"[50, 600]",
73756,73756,5,50,600,1.0,2493,d894fd1af131ed7a296716b5,0,7b5a821200cf99f52399e8654293192f,MISC,9,345.0,4294.0,4399.0,7914.727272727273,995.821870701513,1,1620450,0,0,-1,"[50, 600]",
73770,73770,5,50,600,1.0,2509,d894fd1af131ed7a296716b5,0,69d1f26508ea8f4f2a5060c6c818a9a9,MISC,6,345.0,4096.5,4269.0,7914.727272727273,995.821870701513,1,1630850,0,0,-1,"[50, 600]",
73777,73777,5,50,600,1.0,2668,d894fd1af131ed7a296716b5,0,23263830a6e35a461a4044bc01466be5,MISC,8,345.0,3977.0,4252.5,7914.727272727273,995.821870701513,1,1734200,0,0,-1,"[50, 600]",
73780,73780,5,50,600,1.0,2751,d894fd1af131ed7a296716b5,0,be1dc4aad6f9a5f8764c3193ab09716a,MISC,14,345.0,4010.5,4064.5,7914.727272727273,995.821870701513,1,1788150,0,0,-1,"[50, 600]",
73781,73781,5,50,600,1.0,2743,d894fd1af131ed7a296716b5,0,2a69ab560aa4e00fd6853ee79cc40f76,MISC,14,345.0,4058.0,4088.5,7914.727272727273,995.821870701513,1,1782950,0,0,-1,"[50, 600]",
74090,74090,5,50,600,1.0,1497,d894fd1af131ed7a296716b5,0,93e98623c6e79387c1776f2437303b1b,MISC,103,345.0,410.0,410.0,7914.727272727273,995.821870701513,1,973050,0,0,-1,"[50, 600]",
74293,74293,1,50,600,1.0,67890,8ccb9c9fe88b53537e096dd9,0,775d1bbcaa1f3ed95a99c6acbeab770b,MISC,13,7180.0,47587.5,47612.0,1975.2819939932187,1470.2898442789435,1,44128500,0,0,-1,"[50, 600]",
74693,74693,2,1000,12000,20.0,647,1ccc18d7d13073b642b3a016,0,306773edef9878441e9865a1c7194db6,T4,3,386.0,642.5,642.5,3003.4444444444453,945.6428571428572,1,8411000,0,0,-1,"[1000, 12000]",
74696,74696,2,1000,12000,20.0,627,1ccc18d7d13073b642b3a016,0,56a20af66044ff95bf3aff5f0fae0b3d,T4,3,386.0,653.5,653.5,3003.4444444444453,945.6428571428572,1,8151000,0,0,-1,"[1000, 12000]",
74698,74698,3,50,600,1.0,656,30185446faeb493c1d55cacd,0,ed0fa5422926f7b94e7d3aa37a1e2838,MISC,5,693.0,598.0,629.0,6364.689130434783,3191.8546409499722,1,426400,0,0,-1,"[50, 600]",
74866,74866,2,1000,12000,20.0,784,1ccc18d7d13073b642b3a016,0,8a88dbdc288724c4a95697883e2808fd,T4,3,386.0,795.0,795.0,3003.4444444444453,945.6428571428572,1,10192000,0,0,-1,"[1000, 12000]",
74959,74959,2,50,600,1.0,195,1ccc18d7d13073b642b3a016,0,9a574fffa9b13dea0ef4d1218a436ff6,T4,3,386.0,225.0,225.0,3003.4444444444453,945.6428571428572,1,126750,0,0,-1,"[50, 600]",
75021,75021,41,100,1000,1.0,57,341592bf32fc1f7eb755b0cd,0,d8991f6658ecbdb10d317d89e1903f61,T4,3,824.0,410.0,410.0,5114.694733619106,2652.1970132238944,1,62700,0,0,-1,"[100, 1000]",
75265,75265,0,800,8000,8.0,504,fdca1b26347a096dc8cd73ec,0,abfa6e3d508a7c92a886c4803fc369f4,P100,10,937.0,484.5,501.0,2447.736021300875,1027.1399317406144,1,4435200,0,0,-1,"[800, 8000]",
75424,75424,10,2500,30000,50.0,7222,e8efa65aa22dff1e98ff15d7,0,2628ecb51b9e9f0e9a397e2ff9ab977c,P100,4,816.0,1175.0,1092.0,5226.847594637224,2745.435606060606,1,234715000,0,0,-1,"[2500, 30000]",
76083,76083,1,50,600,1.0,77217,8ccb9c9fe88b53537e096dd9,0,a2e536caca5a3fed5da8f299c09f965b,MISC,10,7180.0,67738.0,67825.0,1975.2819939932187,1470.2898442789435,1,50191050,0,0,-1,"[50, 600]",
76205,76205,1,50,600,1.0,20297,8ccb9c9fe88b53537e096dd9,0,497f84e3725367fd40088fd20994c9f6,MISC,6,7180.0,20414.0,20600.0,1975.2819939932187,1470.2898442789435,1,13193050,0,0,-1,"[50, 600]",
76206,76206,1,50,600,1.0,22789,8ccb9c9fe88b53537e096dd9,0,47c471f352538d925e8c1cc9f25c3dda,MISC,5,7180.0,20663.0,20960.0,1975.2819939932187,1470.2898442789435,1,14812850,0,0,-1,"[50, 600]",
76211,76211,1,50,600,1.0,20776,8ccb9c9fe88b53537e096dd9,0,b7cf993f24aa3efa8ec0d9a155ef2caa,MISC,14,7180.0,20694.0,20776.0,1975.2819939932187,1470.2898442789435,1,13504400,0,0,-1,"[50, 600]",
76343,76343,10,2500,30000,50.0,1130,e8efa65aa22dff1e98ff15d7,0,c78859cc372211d45b456805455fd99c,MISC,13,816.0,1368.0,1315.0,5275.162420382166,2387.6296296296296,1,36725000,0,0,-1,"[2500, 30000]",
76374,76374,7,50,600,1.0,224,4338499d3c24cc35be17b44c,0,d9464af7ab9c663205d02cf48b30ac2e,MISC,6,436.0,214.5,214.0,3987.3481058112393,2143.128573005187,1,145600,0,0,-1,"[50, 600]",
76554,76554,2,500,6000,10.0,81,1ccc18d7d13073b642b3a016,0,cf4f1b69abef15eaaac2b12505726c52,T4,2,386.0,89.0,89.0,3003.4444444444453,945.6428571428572,1,526500,0,0,-1,"[500, 6000]",
76561,76561,2,500,6000,10.0,1137,1ccc18d7d13073b642b3a016,0,fb1ebd4b6ccce3b58d687121fb2141fb,T4,3,386.0,245.5,245.5,3003.4444444444453,945.6428571428572,1,7390500,0,0,-1,"[500, 6000]",
76580,76580,2,500,6000,10.0,196,1ccc18d7d13073b642b3a016,0,f391f8ec1b4acef0b7e0f8cabdf53455,T4,3,386.0,204.5,204.5,3003.4444444444453,945.6428571428572,1,1274000,0,0,-1,"[500, 6000]",
76596,76596,2,500,6000,10.0,17497,1ccc18d7d13073b642b3a016,0,129e695ae942b66acf4c09934238b412,T4,37,386.0,18583.0,18602.0,3003.4444444444453,945.6428571428572,1,113730500,0,0,-1,"[500, 6000]",
76629,76629,2,500,6000,10.0,245,1ccc18d7d13073b642b3a016,0,5ef4cd9e29e513488cfa60d186c7a49b,T4,52,386.0,209.5,209.5,3003.4444444444453,945.6428571428572,1,1592500,0,0,-1,"[500, 6000]",
76649,76649,2,500,6000,10.0,9039,1ccc18d7d13073b642b3a016,0,cfb5ea548154439b491ccddae7890c46,T4,5,386.0,8713.5,8713.5,3003.4444444444453,945.6428571428572,1,58753500,0,0,-1,"[500, 6000]",
76658,76658,2,500,6000,10.0,5313,1ccc18d7d13073b642b3a016,0,84e0bd9c70e08bcad2ff9430fde69094,T4,4,386.0,5290.0,5290.0,3003.4444444444453,945.6428571428572,1,34534500,0,0,-1,"[500, 6000]",
76659,76659,2,500,6000,10.0,5049,1ccc18d7d13073b642b3a016,0,9adbe6047f9c97d6cd0f831139b0a500,T4,7,386.0,5439.0,5439.0,3003.4444444444453,945.6428571428572,1,32818500,0,0,-1,"[500, 6000]",
76960,76960,5,50,600,1.0,435,d894fd1af131ed7a296716b5,0,86a0f832490b60af360f7b0ced1c4982,MISC,11,345.0,973.0,924.0,7914.727272727273,995.821870701513,1,282750,0,0,-1,"[50, 600]",
76966,76966,5,50,600,1.0,295,d894fd1af131ed7a296716b5,0,a7aab4c95f3fa782932a2fc716400293,MISC,11,345.0,535.5,530.0,7914.727272727273,995.821870701513,1,191750,0,0,-1,"[50, 600]",
76968,76968,5,50,600,1.0,3440,d894fd1af131ed7a296716b5,0,5d479e5d1dbef3588f2ebd413b547c26,MISC,10,345.0,6302.0,6562.5,7914.727272727273,995.821870701513,1,2236000,0,0,-1,"[50, 600]",
76969,76969,5,50,600,1.0,2499,d894fd1af131ed7a296716b5,0,8a26629e996c99ebb3b05532c2c0b27f,MISC,11,345.0,3138.0,3264.5,7914.727272727273,995.821870701513,1,1624350,0,0,-1,"[50, 600]",
77081,77081,24,100,1200,1.0,195,cab3e842ff37031c2792a850,0,07c116c1e6b810f15f12e208442c9f8a,T4,3,94.0,197.0,197.0,9201.6,1265.2857142857142,1,253500,0,0,-1,"[100, 1200]",
77145,77145,42,50,600,1.0,830,330c4567830246d94ee386d4,0,9c7fb112fcd1019bb48945f288ba20bb,MISC,124,892.0,703.0,700.0,2399.3815789473683,3262.67701863354,1,539500,0,0,-1,"[50, 600]",
77446,77446,5,50,600,1.0,2408,d894fd1af131ed7a296716b5,0,9eb1fc18b7b5015a7ada9a1488b70624,MISC,11,345.0,4275.5,4083.0,7914.727272727273,995.821870701513,1,1565200,0,0,-1,"[50, 600]",
77462,77462,5,50,600,1.0,2015,d894fd1af131ed7a296716b5,0,962098c36aa73f3a4b51a04d59b9c31d,MISC,8,345.0,3756.0,3756.0,7914.727272727273,995.821870701513,1,1309750,0,0,-1,"[50, 600]",
77532,77532,2,800,8000,40.0,8455,1ccc18d7d13073b642b3a016,0,8cadd448e654b5d78484674a0edb1c49,T4,3,386.0,8273.5,8273.5,3003.4444444444453,945.6428571428572,1,74404000,0,0,-1,"[800, 8000]",
77536,77536,11,500,5000,10.0,1695,b53f9ebd1eeeea726d1dac78,0,fe278e971d244d40de7c9f38a7ca5cd4,MISC,3,2432.0,2565.0,2492.0,497.76153091265945,346.7373949579832,1,9322500,0,0,-1,"[500, 5000]",
77539,77539,21,800,9600,16.0,13526,7cc6edae55387addd38604b5,0,37208ef12ed179f1eeb3c54685f84181,T4,3,956.0,2863.5,2863.5,542.8506097560977,374.7634069400631,1,140670400,0,0,-1,"[800, 9600]",
77554,77554,24,100,1200,1.0,350,cab3e842ff37031c2792a850,0,17643c62c6bc011c1e3d59f9653d2dbe,T4,3,94.0,349.0,348.0,9201.6,1265.2857142857142,1,455000,0,0,-1,"[100, 1200]",
77921,77921,5,50,600,1.0,3017,d894fd1af131ed7a296716b5,0,3a9572e8c01b0ac07b0ba18095884fd7,MISC,5,345.0,4844.0,3905.5,7914.727272727273,995.821870701513,1,1961050,0,0,-1,"[50, 600]",
77924,77924,5,50,600,1.0,2581,d894fd1af131ed7a296716b5,0,c4b517298fe56e01716c73409c1eceb4,MISC,14,345.0,5261.0,4115.5,7914.727272727273,995.821870701513,1,1677650,0,0,-1,"[50, 600]",
77937,77937,5,50,600,1.0,3437,d894fd1af131ed7a296716b5,0,97a356c47fc5ff91032575d68d5acf7b,MISC,12,345.0,3790.0,3225.0,7914.727272727273,995.821870701513,1,2234050,0,0,-1,"[50, 600]",
77940,77940,5,50,600,1.0,3898,d894fd1af131ed7a296716b5,0,bcace51094e34f7c52a44ecb7d2dc60c,MISC,12,345.0,5363.0,3923.0,7914.727272727273,995.821870701513,1,2533700,0,0,-1,"[50, 600]",
78114,78114,17,50,600,1.0,254,143b087a9cf31f7f5c1b09ba,0,a0223bd0e855ec9170ec0bc23e09115e,MISC,10,297.0,260.0,256.0,3781.659090909091,1990.7692307692307,1,165100,0,0,-1,"[50, 600]",
78133,78133,17,50,600,1.0,292,143b087a9cf31f7f5c1b09ba,0,175ae721fd79e5c1261bae52b1f1a705,MISC,7,297.0,263.0,260.0,3781.659090909091,1990.7692307692307,1,189800,0,0,-1,"[50, 600]",
78215,78215,16,200,2400,4.0,128,28dbedeb830a7a6ebc9dcdb7,0,76800ee5d948191d9ad5b0080f720fd8,T4,24,294.0,160.0,160.0,4576.53125,977.1555555555556,1,332800,0,0,-1,"[200, 2400]",
78263,78263,5,50,600,1.0,2781,d894fd1af131ed7a296716b5,0,632ff02be44a51cec1b5cca0d60c1be6,MISC,8,345.0,4619.0,5532.5,7914.727272727273,995.821870701513,1,1807650,0,0,-1,"[50, 600]",
78281,78281,5,50,600,1.0,2158,d894fd1af131ed7a296716b5,0,79433815d2242c99339d71d7af2054bf,MISC,11,345.0,4080.0,5025.0,7914.727272727273,995.821870701513,1,1402700,0,0,-1,"[50, 600]",
78432,78432,5,50,600,1.0,357,d894fd1af131ed7a296716b5,0,63e37f76ecdfd06cbef34dbe509abc78,MISC,12,345.0,155.0,155.0,7914.727272727273,995.821870701513,1,232050,0,0,-1,"[50, 600]",
78440,78440,5,50,600,1.0,2918,d894fd1af131ed7a296716b5,0,c79fcc614d6bd1c0dfe573ab42565005,MISC,11,345.0,941.0,922.5,7914.727272727273,995.821870701513,1,1896700,0,0,-1,"[50, 600]",
78445,78445,5,50,600,1.0,1034,d894fd1af131ed7a296716b5,0,5db906b68024d14127822093ca1b44b3,MISC,6,345.0,383.5,383.5,7914.727272727273,995.821870701513,1,672100,0,0,-1,"[50, 600]",
78594,78594,5,50,600,1.0,302,d894fd1af131ed7a296716b5,0,1653c03e7ff94d9debe556be8e7e9400,MISC,36,345.0,899.5,983.0,7914.727272727273,995.821870701513,1,196300,0,0,-1,"[50, 600]",
78600,78600,5,50,600,1.0,388,d894fd1af131ed7a296716b5,0,6fad37a4212677dce6eafd96825d5d1f,MISC,38,345.0,942.0,1035.0,7914.727272727273,995.821870701513,1,252200,0,0,-1,"[50, 600]",
78621,78621,5,50,600,1.0,327,d894fd1af131ed7a296716b5,0,0f70f9f281e34998c92bc9459051d388,MISC,10,345.0,807.5,807.5,7914.727272727273,995.821870701513,1,212550,0,0,-1,"[50, 600]",
78737,78737,5,50,600,1.0,4246,d894fd1af131ed7a296716b5,0,17529a6baf3c0cec7c2b791307649198,MISC,8,345.0,4197.5,4197.5,7914.727272727273,995.821870701513,1,2759900,0,0,-1,"[50, 600]",
78741,78741,5,50,600,1.0,2039,d894fd1af131ed7a296716b5,0,b6de8584bc04c131089739e2b17f0655,MISC,6,345.0,654.0,659.0,7914.727272727273,995.821870701513,1,1325350,0,0,-1,"[50, 600]",
78743,78743,5,50,600,1.0,310,d894fd1af131ed7a296716b5,0,aca516ba4f95890db36eadb59da2a763,MISC,5,345.0,141.0,146.0,7914.727272727273,995.821870701513,1,201500,0,0,-1,"[50, 600]",
78749,78749,5,50,600,1.0,2371,d894fd1af131ed7a296716b5,0,b389c80747dff9878f7ba2c37e59d787,MISC,13,345.0,625.5,625.5,7914.727272727273,995.821870701513,1,1541150,0,0,-1,"[50, 600]",
78769,78769,5,50,600,1.0,1630,d894fd1af131ed7a296716b5,0,46cc8cd9233f39618c1e52d3b7c67700,MISC,9,345.0,543.0,549.0,7914.727272727273,995.821870701513,1,1059500,0,0,-1,"[50, 600]",
78793,78793,5,50,600,1.0,4141,d894fd1af131ed7a296716b5,0,932ce39dffb7afd5ab42e9dcadc29e0e,MISC,12,345.0,4632.0,4660.0,7914.727272727273,995.821870701513,1,2691650,0,0,-1,"[50, 600]",
79153,79153,5,50,600,1.0,3908,d894fd1af131ed7a296716b5,0,050fd1fe5607fd940fc9214eb28500a4,MISC,15,345.0,695.0,726.0,7914.727272727273,995.821870701513,1,2540200,0,0,-1,"[50, 600]",
79281,79281,5,50,600,1.0,14854,d894fd1af131ed7a296716b5,0,fbaf03e37b6378deb0dcbd603db4c3ec,MISC,8,345.0,13401.5,13144.0,7914.727272727273,995.821870701513,1,9655100,0,0,-1,"[50, 600]",
79304,79304,5,50,600,1.0,13518,d894fd1af131ed7a296716b5,0,0cf53ce5962a8e97a5f5289a253f7bd9,MISC,8,345.0,13614.0,13609.0,7914.727272727273,995.821870701513,1,8786700,0,0,-1,"[50, 600]",
79322,79322,5,50,600,1.0,13608,d894fd1af131ed7a296716b5,0,2e38697f15dd5b860346c8aa498368a9,MISC,10,345.0,13255.0,13224.0,7914.727272727273,995.821870701513,1,8845200,0,0,-1,"[50, 600]",
79541,79541,1,50,600,1.0,45054,8ccb9c9fe88b53537e096dd9,0,de99e195f9f771160f2e1c6580fd8465,MISC,46,7180.0,53808.5,52266.0,1975.2819939932187,1470.2898442789435,1,29285100,0,0,-1,"[50, 600]",
79567,79567,1,50,600,1.0,44328,8ccb9c9fe88b53537e096dd9,0,17b343948a2b0bc543b280ab05df5d1f,P100,8,7180.0,54185.5,55457.0,2416.6949782322567,1537.0041745415467,1,28813200,0,0,-1,"[50, 600]",
79569,79569,1,50,600,1.0,44699,8ccb9c9fe88b53537e096dd9,0,cd262c3113e8262b17a86e35a14266af,P100,8,7180.0,53991.0,54186.5,2416.6949782322567,1537.0041745415467,1,29054350,0,0,-1,"[50, 600]",
79583,79583,1,50,600,1.0,119428,8ccb9c9fe88b53537e096dd9,0,bbbd0fad7d6592a992415b471f58c62c,P100,10,7180.0,53576.0,44005.0,2416.6949782322567,1537.0041745415467,1,77628200,0,0,-1,"[50, 600]",
